Shop_ID,Shopname,Tag,Googlemap_link,District,State,State_code,Latitude,Longitude,Instagram_link,Facebook_link,Twitter_link,Tiktok_link,Whatsapp_link,Date Collected,Time Collected
1633-coffee,1633 Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.4611484,102.1784796&query_place_id=ChIJZbjkctIDzjERyEaar_RMPDs",Alor Gajah,Melaka,4,2.4611484,102.1784796,https://www.instagram.com/1633coffee,https://www.facebook.com/1633-Coffee-101121189173488/,,,https://wa.me/60102428823,20-03-2024,03:36:07
lepau-kerepek,Lepau Kerepek,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.5623936,103.7334397&query_place_id=ChIJqxcsicNv2jEREkNX583RlM8",Johor Bahru,Johor,1,1.5623936,103.7334397,https://www.instagram.com/lk.brnd,https://www.facebook.com/lk.brnd,,https://www.tiktok.com/@lepaukerepek,https://wa.me/60175064001,20-03-2024,03:36:07
kopi-je,Kopi. Je,Muslim Owner,"https://www.google.com/maps/?q=3.5342947052778646,103.38619075473675",Pekan,Pahang,6,3.5342947052778646,103.38619075473675,https://www.instagram.com/kopi.je_pekan,,,,,20-03-2024,03:36:07
hauslapa,hauslapa,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.0444487,101.4173373&query_place_id=ChIJBS5sodxVzDERRNJ3aYylWi4",Klang,Selangor,10,3.0444487,101.4173373,https://www.instagram.com/hauslapa,https://www.facebook.com/hauslapa,,,https://wa.me/60107177176,20-03-2024,03:36:07
rell-x-kopi,Rell x Kopi,"Muslim Owner,  Home","https://www.google.com/maps/search/?api=1&query=4.3679188,100.8256782&query_place_id=ChIJ_dIgEQHZyjERwa39TqarZ0Y",Bota,Perak,8,4.3679188,100.8256782,https://www.instagram.com/rell.x.kopi,https://www.facebook.com/rellxkopi,,https://www.tiktok.com/@airellizwan,https://wa.me/60124128740,20-03-2024,03:36:07
yuka-cafe,Yuka Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.834765,103.299387&query_place_id=ChIJ_X8j_Ni7yDERvkwwK2gSLAo",Kuantan,Pahang,6,3.834765,103.299387,https://www.instagram.com/yuka.kuantan,https://www.facebook.com/yuka.kuantan,,https://www.tiktok.com/discover/yuka-cafe-kuantan,https://wa.me/60135135068,20-03-2024,03:36:07
bike-and-beans,Bike and Beans,,"https://www.google.com/maps/search/?api=1&query=2.9142899,101.6844953&query_place_id=ChIJQeoxtm1NzDERuq00qaEuSgk",Putrajaya,Putrajaya,16,2.9142899,101.6844953,https://www.instagram.com/bikeandbeansmy,,,,https://wa.me/60183839117,20-03-2024,03:36:07
kfin,KFIN Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.3477939,100.9943517&query_place_id=ChIJo9U7vLzhyjER90kzaIipUmw",Seri Iskandar,Perak,8,4.3477939,100.9943517,https://www.instagram.com/kfin.my,https://www.facebook.com/profile.php?id=100078522622357,,,https://wa.me/60175255958,20-03-2024,03:36:07
7fifty-coffee,7fifty Coffee,,"https://www.google.com/maps/search/?api=1&query=3.2593763,101.6693061&query_place_id=ChIJO4UeQhtHzDER2b-4IDjvaA4",Batu Caves,Selangor,10,3.2593763,101.6693061,https://www.instagram.com/7fifty.coffee,,,,https://wa.me/60126382653,20-03-2024,03:36:07
code-black-espresso,Code:Black Espresso,,"https://www.google.com/maps/search/?api=1&query=3.24165,101.6496673&query_place_id=ChIJ04Y4u-VGzDERZ2-h9PBlLBI",Batu Caves,Selangor,10,3.24165,101.6496673,https://www.instagram.com/codeblackespresso,https://www.facebook.com/codeblackespresso,,,https://wa.me/60166929019,20-03-2024,03:36:07
im-coffee-pro,IM Coffee Pro,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.2370797,101.4071296&query_place_id=ChIJuVsoGgRZzDERbMqtyt11RI0",Bandar Puncak Alam,Selangor,10,3.2370797,101.4071296,https://www.instagram.com/imcoffeepro,https://www.facebook.com/imcoffeepro,,,https://wa.me/60129295252,20-03-2024,03:36:07
puncak-gayo-arabica-coffee,Puncak Gayo Arabica Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.231809,101.4265823&query_place_id=ChIJEVieaoJZzDERHvcisWUBGXg",Kuala Selangor,Selangor,10,3.231809,101.4265823,https://www.instagram.com/puncakgayoarabica,https://www.facebook.com/Puncak-Gayo-Arabica-Coffee-415232681861738/,,,https://wa.me/60109825632,20-03-2024,03:36:07
kofee-breu-cafe,Kofee Breu Cafe,,"https://www.google.com/maps/search/?api=1&query=3.2330254,101.4531626&query_place_id=ChIJA6IriJZbzDERQ79NuGpFMN4",Kuala Selangor,Selangor,10,3.2330254,101.4531626,https://www.instagram.com/kofeebreu_puncakalam,https://www.facebook.com/kofeebreupuncakalam,,,https://wa.me/60126789201,20-03-2024,03:36:07
the-ink-library-cafe,The Ink Library Cafe,,"https://www.google.com/maps/search/?api=1&query=3.2264697,101.4556424&query_place_id=ChIJW-mROTZazDERTHEPGtKoyaY",Sungai Buloh,Selangor,10,3.2264697,101.4556424,https://www.instagram.com/inklibrarycafe,https://www.facebook.com/inklibrarycafe,,,https://wa.me/60166218171,20-03-2024,03:36:07
fossa-kopi,Fossa Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.24425,101.424788&query_place_id=ChIJ9310tJBZzDERZO6n9BD8YSw",Bandar Puncak Alam,Selangor,10,3.24425,101.424788,https://www.instagram.com/fossakopi,https://www.facebook.com/fossakopi,,,https://wa.me/601126544998,20-03-2024,03:36:07
seteshen118-cafe,Seteshen118 Cafe,,"https://www.google.com/maps/search/?api=1&query=3.2267821,101.455663&query_place_id=ChIJReTZKJxbzDER3KMRA0Fwb0o",Kuala Selangor,Selangor,10,3.2267821,101.455663,https://www.instagram.com/seteshen118,https://www.facebook.com/Seteshen118,,,https://wa.me/60194545118,20-03-2024,03:36:07
rsmc-ex-brgrharo,Rsmc Ex Brgrharo,Muslim Owner,"https://www.google.com/maps/?q=4.4967048,103.4349784",Kerteh,Terengganu,11,4.4967048,103.4349784,https://www.instagram.com/rsmc.ex.brgrharo,https://www.facebook.com/Rsmc.Ex.Brgrharo,,,https://wa.me/601119400828,20-03-2024,03:36:07
bee-s-food-coffee,Bee's Food & Coffee,,"https://www.google.com/maps/search/?api=1&query=3.354349,101.8272868&query_place_id=ChIJt9EXYiQWzDERb1ppjvv7Y78",Bentong,Pahang,6,3.354349,101.8272868,https://www.instagram.com/beesfco,https://www.facebook.com/beesfco,,,https://wa.me/60123833583,20-03-2024,03:36:07
the-hall-coffee-bar,The Hall Coffee Bar,Non Halal,"https://www.google.com/maps/search/?api=1&query=3.5238569,101.9064143&query_place_id=ChIJwTuM4rwFzDERrP0K4NMC2s8",Bentong,Pahang,6,3.5238569,101.9064143,https://www.instagram.com/thehallcoffeebar,https://www.facebook.com/thehallcoffeebentong,,,https://wa.me/60132455848,20-03-2024,03:36:07
miyakori-coffee,Miyakori Coffee,,"https://www.google.com/maps/search/?api=1&query=2.5141075,102.8213953&query_place_id=ChIJHTvpaQrTzzER2CWiv2ES3TE",Segamat,Johor,1,2.5141075,102.8213953,https://www.instagram.com/miyakorisegamat,https://www.facebook.com/miyakorisegamat,,,https://wa.me/60149201234,20-03-2024,03:36:07
milano-cake-house,Milano Cake House,,"https://www.google.com/maps/search/?api=1&query=2.5064601,102.8209606&query_place_id=ChIJ5cmx2iTTzzERGBlMzwJvw1s",Segamat District,Johor,1,2.5064601,102.8209606,https://www.instagram.com/milanocakehouse,https://www.facebook.com/milanocakehouse,,,https://wa.me/60177407064,20-03-2024,03:36:07
egg-toast-cafe,Egg Toast Cafe,,"https://www.google.com/maps/search/?api=1&query=2.513956,102.8216629&query_place_id=ChIJo3Q8uu3TzzERgdtcS4jaulg",Segamat,Johor,1,2.513956,102.8216629,https://www.instagram.com/eggtoastcafe,https://www.facebook.com/eggtoastcafe,https://www.twitter.com/eggtoastcafe,,https://wa.me/60178251228,20-03-2024,03:36:07
bar-88,Bar 88,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.834853700000001,101.9007133&query_place_id=ChIJR7fAywIltDERUFxvmZsmXdQ",Ayer Lanas,Kelantan,3,5.834853700000001,101.9007133,https://www.instagram.com/bar88mixology,,,,https://wa.me/60199699869,20-03-2024,03:36:07
rizki-street-coffee,Rizki Street Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.2531446,100.448823&query_place_id=ChIJvcIFp_RXSzARDYGpUBtFEi4",Jitra,Kedah,2,6.2531446,100.448823,https://www.instagram.com/rsc_rizkistreetcoffee,https://www.facebook.com/rizkistreetcoffee,,,https://wa.me/60108213858,20-03-2024,03:36:07
april-coffeehouse,April Coffeehouse,,"https://www.google.com/maps/search/?api=1&query=6.2552756,100.4185963&query_place_id=ChIJby4ljMlZSzARI-kvinRhgtw",Jitra,Kedah,2,6.2552756,100.4185963,https://www.instagram.com/april_coffeehouse,https://www.facebook.com/aprilcoffeehouse,,,https://wa.me/601110949891,20-03-2024,03:36:07
warisan-coffee-roasted,Warisan Coffee Roasted,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.3750912,100.5405245&query_place_id=ChIJN1eAct7LSjAR11RPjcWkwLA",Kulim,Kedah,2,5.3750912,100.5405245,https://www.instagram.com/warisancoffeeroasted_hq,https://www.facebook.com/Warisan-Coffee-Roasted-100881275215856,,,https://wa.me/60165030905,20-03-2024,03:36:07
tona-coffee-bar,Tona Coffee Bar,,"https://www.google.com/maps/search/?api=1&query=5.6729272,100.5069199&query_place_id=ChIJlfCFv0UpSzARWjbUjP5Mm_Y",Sungai Petani,Kedah,2,5.6729272,100.5069199,https://www.instagram.com/tonacoffeebar,https://www.facebook.com/tonacoffeebar,,,https://wa.me/60175911966,20-03-2024,03:36:07
last-drop-cafe,Last Drop Cafe,,"https://www.google.com/maps/search/?api=1&query=5.3861851,100.5728465&query_place_id=ChIJfZIVD2TNSjAR4I2fuhe2Iqk",Kulim,Kedah,2,5.3861851,100.5728465,https://www.instagram.com/lastdrop_cafe,https://www.facebook.com/lastdropcafe21,,,https://wa.me/601139669533,20-03-2024,03:36:07
it-s-cafe,IT'S Cafe,,"https://www.google.com/maps/search/?api=1&query=6.1104354,100.3615199&query_place_id=ChIJRfQGLW9FSzARGpyKKwxRCbY",Alor Setar,Kedah,2,6.1104354,100.3615199,https://www.instagram.com/itscafejp,https://www.facebook.com/itscafe2u,,,https://wa.me/60164446655,20-03-2024,03:36:07
parrot-espresso-cafe,Parrot Espresso Cafe,,"https://www.google.com/maps/search/?api=1&query=6.118686299999999,100.3643026&query_place_id=ChIJ951MBL1ESzAR3cOQmh0VUro",Alor Setar,Kedah,2,6.118686299999999,100.3643026,https://www.instagram.com/parrotespressocafemsia,https://www.facebook.com/ParrotEspressoCafe,,,https://wa.me/60125456259,20-03-2024,03:36:07
minimalist-coffee-brewer,Minimalist Coffee Brewer,,"https://www.google.com/maps/?q=6.0990123,100.3671416",Alor Setar,Kedah,2,6.0990123,100.3671416,https://www.instagram.com/minimalist_coffee_brewer,https://www.facebook.com/acoffeexminimalist,,,https://wa.me/60182634191,20-03-2024,03:36:07
cup-cafe,Cup Cafe,,"https://www.google.com/maps/search/?api=1&query=6.123619,100.3661607&query_place_id=ChIJMXD2LLpESzARRwRgNoO0aaM",Alor Setar,Kedah,2,6.123619,100.3661607,https://www.instagram.com/cup_cafe_as,https://www.facebook.com/Cup-Cafe-Alor-Setar-418023151689232/,,,,20-03-2024,03:36:07
halaman-1295,Halaman 1295,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.333603399999999,99.8608244&query_place_id=ChIJa00-MZR_TDARt8J93JCyxtg",Langkawi,Kedah,2,6.333603399999999,99.8608244,https://www.instagram.com/halaman.1295,,,,,20-03-2024,03:36:07
kopi-bunga-sungai-petani,Kopi & Bunga,,"https://www.google.com/maps/search/?api=1&query=5.6236406,100.4775322&query_place_id=ChIJrVg_qPHXSjAR_6LGYF_aMRw",Sungai Petani,Kedah,2,5.6236406,100.4775322,https://www.instagram.com/kopibunga_,,,,https://wa.me/60193144470,20-03-2024,03:36:07
heart-soul-cafe,Heart & Soul Cafe,,"https://www.google.com/maps/search/?api=1&query=5.6658481,100.5308156&query_place_id=ChIJBeNJEigqSzARyd2npFqtFyc",Sungai Petani,Kedah,2,5.6658481,100.5308156,,https://www.facebook.com/742530225844328,,,https://wa.me/60174129873,20-03-2024,03:36:07
country-road-cafe,Country Road Cafe,,"https://www.google.com/maps/search/?api=1&query=5.6394784,100.4804635&query_place_id=ChIJQ3Y37SsoSzAR_OmYMBjfR40",Sungai Petani,Kedah,2,5.6394784,100.4804635,https://www.instagram.com/countryroadcafe116,https://www.facebook.com/countryroad116,,,https://wa.me/60109338625,20-03-2024,03:36:07
the-pahet,The Pahet,Muslim Owner,"https://www.google.com/maps/?q=4.868495869440606,100.72256184020189",Taiping,Perak,8,4.868495869440606,100.72256184020189,https://www.instagram.com/thepahet,https://www.facebook.com/thepahet,,,https://wa.me/601155881714,20-03-2024,03:36:07
8055-coffee,8055 Coffee,,"https://www.google.com/maps/search/?api=1&query=3.2009863,101.7440304&query_place_id=ChIJe9pG5hs5zDERS6ECjuKZGTE",Kuala Lumpur,Kuala Lumpur,14,3.2009863,101.7440304,https://www.instagram.com/8055coffee,,,,,20-03-2024,03:36:07
kb-brewster-bachok,KB Brewster,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.0101655,102.3812226&query_place_id=ChIJiSqRq3m_tjER_Zcg3jt1c8k",Bachok,Kelantan,3,6.0101655,102.3812226,https://www.instagram.com/kb.brewster.bachok,,,,,20-03-2024,03:36:07
kopi-pondok,Kopi Pondok,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1730215,101.7375869&query_place_id=ChIJx36cmn43zDERo2ZS-q6R6Bs",Kuala Lumpur,Kuala Lumpur,14,3.1730215,101.7375869,https://www.instagram.com/kopipondokkl,https://www.facebook.com/KopiPondok,,,https://wa.me/60196708724,20-03-2024,03:36:07
koup-coffee,KOUP! Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.0180408,101.4428995&query_place_id=ChIJq8062P6tzTERjOOEAQrS5Uk",Klang,Selangor,10,3.0180408,101.4428995,https://www.instagram.com/koup.coffee,,,,https://wa.me/601132048170,20-03-2024,03:36:07
ai-kopi,Ai-Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9039108,101.6421316&query_place_id=ChIJ1f1vgti3zTERPv48dvP7GlE",Cyberjaya,Selangor,10,2.9039108,101.6421316,https://www.instagram.com/p/Car2a_yBjsSm92fGzvN_WHh4n5hx3kNLadVC000,,,,https://wa.me/60138913432,20-03-2024,03:36:07
kofi-paste,Kofi Paste,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.2732604,102.2825392&query_place_id=ChIJxfbuTVXl0TERD4VDUEXffTc",Ayer Keroh,Melaka,4,2.2732604,102.2825392,https://www.instagram.com/kofipaste,https://www.facebook.com/kofipaste,https://www.twitter.com/kofipaste,,https://wa.me/601133317372,20-03-2024,03:36:07
nh-coffee-brew,NH Coffee Brew,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.3200456,101.5090518&query_place_id=ChIJww1wNv9dzDERnkk6qfuE3HM",Rawang,Selangor,10,3.3200456,101.5090518,https://www.instagram.com/nh.coffeebrew,,,,https://wa.me/60167300097,20-03-2024,03:36:07
mai-kopi,Mai Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.1918597,100.5097718&query_place_id=ChIJhcxnCAqxSjARCpK0hmWlzMY",Sungai Jawi,Pulau Pinang,7,5.1918597,100.5097718,https://www.instagram.com/maikopi.my,,,,,20-03-2024,03:36:07
kupi-dinda,Kupi Dinda,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.5595494,101.8107595&query_place_id=ChIJwdtRid01zDER0kZBDqCFfYM",Lukut,Negeri Sembilan,5,2.5595494,101.8107595,https://www.instagram.com/kupi.dinda,https://www.facebook.com/kupi.dinda,,https://www.tiktok.com/kupi.dinda,https://wa.me/60196081543,20-03-2024,03:36:07
kopista-coffee,Kopista Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.3525726,101.1561792&query_place_id=ChIJQzE0sfXjyjERsYhMNCij4CE",Jeram,Perak,8,4.3525726,101.1561792,,https://www.facebook.com/kopistakampar,,,https://wa.me/60194007912,20-03-2024,03:36:07
auntie-foo-cafe,Auntie Foo Cafe,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.340728,101.2500054&query_place_id=ChIJ6Rml5ljzzDER8rIJrZkUzzo",Kuala Selangor,Selangor,10,3.340728,101.2500054,https://www.instagram.com/auntiefoocafe,https://www.facebook.com/AuntieFooKualaSelangor,,,https://wa.me/6012379 0088,20-03-2024,03:36:07
kopi-roti-hrpz,Kopi Roti,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.1243719,102.2451488&query_place_id=ChIJUSZVHtuvtjERsKPMZpWBl_0",Kota Bahru,Kelantan,3,6.1243719,102.2451488,https://www.instagram.com/kopiiroti,,,,,20-03-2024,03:36:07
caffee-od,Caffè OD,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.449931899999999,100.2686621&query_place_id=ChIJozINJ8OjTDARrtJzLsKPtrk",Arau,Perlis,9,6.449931899999999,100.2686621,https://www.instagram.com/caffeod,,https://www.twitter.com/caffeod,https://www.tiktok.com/@dapoqpinjam,https://wa.me/60183991059,20-03-2024,03:36:07
he-and-she-coffee-uitm-shah-alam,He & She Coffee,,"https://www.google.com/maps/search/?api=1&query=3.0659365,101.5049021&query_place_id=ChIJrXajyHNTzDERFUkGkrtaS8g",Shah Alam,Selangor,10,3.0659365,101.5049021,https://www.instagram.com/heandshecoffee_hq,,,,,20-03-2024,03:36:07
fortune,Fortune,"Muslim Owner,  Home","https://www.google.com/maps/search/?api=1&query=3.2497794,101.67728&query_place_id=ChIJ96rUP6VHzDER2kM_i8OYXIo",Batu Caves,Selangor,10,3.2497794,101.67728,https://www.instagram.com/Fortune.till,https://www.facebook.com/Fortune.till,,,https://wa.me/60138925811,20-03-2024,03:36:07
the-koepi-gang-chemor,The Koepi Gang,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.6849511,101.1131959&query_place_id=ChIJxYT0pJeTyjERZthC_ZA6QqI",Chemor,Perak,8,4.6849511,101.1131959,https://www.instagram.com/the.koepi.gang,,,,https://wa.me/60162035228,20-03-2024,03:36:07
kelab-kopi,Kelab Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=1.8637878,102.9493135&query_place_id=ChIJRT4lf9NQ0DERYrEm4THAsgw",Batu Pahat,Johor,1,1.8637878,102.9493135,https://www.instagram.com/Kelabkopi,https://www.facebook.com/Kelabkopi,https://www.twitter.com/Kelabkopi,https://www.tiktok.com/@Kelabkopi,https://wa.me/601110717160,20-03-2024,03:36:07
matte-culture-cafe,Matte Culture Cafe,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.1312154,101.6211982&query_place_id=ChIJOcXiJYBJzDERo21dmcWPqfI",Petaling Jaya,Selangor,10,3.1312154,101.6211982,https://www.instagram.com/matteculturecafe,https://www.facebook.com/matteculturecafe,,,https://wa.me/60162634198,20-03-2024,03:36:07
ngopiluu,NGOPILUU,Muslim Owner,"https://www.google.com/maps/?q=5.336547986749784,100.2203319666803",Balik Pulau,Pulau Pinang,7,5.336547986749784,100.2203319666803,https://www.instagram.com/ngopiluu,,,,,20-03-2024,03:36:07
two-wan-s,Two Wan’s,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.6932273,101.9329905&query_place_id=ChIJgwIsMafnzTERofKDuVzxD4c",Seremban,Negeri Sembilan,5,2.6932273,101.9329905,https://www.instagram.com/twowanscoffee,,,,,20-03-2024,03:36:07
bohor-coffee-n-cafe,Bohor Coffee n Cafe,,"https://www.google.com/maps/search/?api=1&query=6.3514566,99.73807529999999&query_place_id=ChIJlXZoSYZ5TDARBpKeORwA1Bk",Langkawi,Kedah,2,6.3514566,99.73807529999999,https://www.instagram.com/bohor_coffee_n_cafe,,,,,20-03-2024,03:36:07
coffee-pills-cafe,Coffee Pills Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.766261,102.2201613&query_place_id=ChIJnzJlPMebtjERfwNh4jt8gMg",Machang,Kelantan,3,5.766261,102.2201613,https://www.instagram.com/coffee.pills.cafe,,,,https://wa.me/60105070507,20-03-2024,03:36:07
jiju-s-cafe,Jiju’s Cafe,,"https://www.google.com/maps/search/?api=1&query=2.9934585,101.5747064&query_place_id=ChIJHaMyDJuzzTER_SKoF6tfh-o",Subang Jaya,Selangor,10,2.9934585,101.5747064,https://www.instagram.com/jijus_ph,,,,https://wa.me/60123906744,20-03-2024,03:36:07
sarang-kopi,Sarang Kopi,,"https://www.google.com/maps/search/?api=1&query=4.8610244,100.7366818&query_place_id=ChIJQd61P7ivyjERPa2hh6ZcYMM",Taiping,Perak,8,4.8610244,100.7366818,https://www.instagram.com/sarangkopi.tpg,https://www.facebook.com/pennyplainstore,,,https://wa.me/60183132614,20-03-2024,03:36:07
oven-rimba-Cafe,Oven Rimba Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.5065835,100.2414569&query_place_id=ChIJvclF2BCXTDARNcVWkZPOWZc",Kangar,Perlis,9,6.5065835,100.2414569,https://www.instagram.com/ovenrimba,https://www.facebook.com/ovenrimba,,,,20-03-2024,03:36:07
naj-belle-kleast,Naj & Belle,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.225096,101.7296004&query_place_id=ChIJw5lGUUo5zDER-sryZjhAT60",Kuala Lumpur,Selangor,10,3.225096,101.7296004,https://www.instagram.com/najnbelle,,,,https://wa.me/60102695372,20-03-2024,03:36:07
naj-belle-bangsar,Naj & Belle,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.1240163,101.6734307&query_place_id=ChIJ5TwiZZBJzDERvmN7UiKG-k4",Kuala Lumpur,Kuala Lumpur,14,3.1240163,101.6734307,https://www.instagram.com/najnbelle,,,,https://wa.me/601126651285,20-03-2024,03:36:07
naj-belle-ss15,Naj & Belle,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.0775786,101.5868503&query_place_id=ChIJC-2CSFlMzDERWl-NUxnhNa0",Subang Jaya,Selangor,10,3.0775786,101.5868503,https://www.instagram.com/najnbelle,,,,https://wa.me/60169747511,20-03-2024,03:36:07
